ImageID	filename	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev	ManuscriptID	NameID	Name	Digitized in Rose Digital Library	Online Repository	Digital Manuscript Link	Country	Locality	Institution	Shelfmark	Latitude	Longitude	PlaceID	Origin	Material	Number of folios	Height mm	Width mm	Area mm	Leaves per gathering	Lines per column	Number of illustrations	Date start	Date end	DateCombined	Columns per folio	Texts	Folios with 1 illustration	Folios with More than 1 illustration	Folios with at least one illustration	Folios with at least one illustration	Shelfmark	Olim		Langlois	Notes
Man073_f059	Man073_f059.JPEG	196	36.204	84	29.1675	28	11.1767	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f060	Man073_f060.JPEG	203	38.1371	64	29.0724	30	11.7089	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f061	Man073_f061.JPEG	187	34.0555	80	30.919	27	17.7496	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f062	Man073_f062.JPEG	198	39.5396	72	25.1208	29	8.3934	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f063	Man073_f063.JPEG	192	32.125	78	29.1441	28	10.3717	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f064	Man073_f064.JPEG	199	42.0581	73	31.306	30	23.8764	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f065	Man073_f065.JPEG	191	44.2221	81	29.0137	29	20.4636	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f066	Man073_f066.JPEG	197	49.1143	88	46.4568	23	22.046	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f067	Man073_f067.JPEG	199	34.7969	74	29.3337	29	10.0278	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f068	Man073_f068.JPEG	198	37.1606	81	26.2574	29	9.3008	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f069	Man073_f069.JPEG	199	39.7583	78	26.5131	29	10.3926	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f070	Man073_f070.JPEG	209	27.6108	68	43.8203	30	14.1208	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f071	Man073_f071.JPEG	207	36.9796	70	26.1851	29	26.2443	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f072	Man073_f072.JPEG	213	29.6915	56	23.6832	32	8.1748	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f073	Man073_f073.JPEG	199	36.4966	76	29.1484	29	9.2776	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f074	Man073_f074.JPEG	199	24.78	88	32.0788	27	12.5065	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f075	Man073_f075.JPEG	187	38.746	98	30.5948	27	8.7888	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f076	Man073_f076.JPEG	194	34.5472	77	33.9018	28	13.8788	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f077	Man073_f077.JPEG	208	35.938	69	28.3992	28	36.7349	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f078	Man073_f078.JPEG	199	38.3341	97	31.0261	29	9.0097	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f079	Man073_f079.JPEG	202	36.0807	69	28.8791	29	12.0106	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f080	Man073_f080.JPEG	197	38.764	74	27.2768	29	16.7933	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f081	Man073_f081.JPEG	204	40.168	82	28.7206	30	9.6607	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f082	Man073_f082.JPEG	212	34.3011	67	23.7885	28	30.7605	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f083	Man073_f083.JPEG	192	39.039	96	30.7711	27	9.7962	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f084	Man073_f084.JPEG	212	18.8861	59	18.0367	32	8.7633	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f085	Man073_f085.JPEG	209	17.9856	53	17.4406	34	12.1352	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f086	Man073_f086.JPEG	201	31.4852	90	29.1432	27	29.5691	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f087	Man073_f087.JPEG	197	37.7842	84	29.9011	29	14.9387	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f088	Man073_f088.JPEG	210	38.3752	58	23.8382	30	11.5738	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f089	Man073_f089.JPEG	191	35.0452	92	29.9603	28	9.9406	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f090	Man073_f090.JPEG	209	36.4869	58	25.4342	31	9.6822	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f091	Man073_f091.JPEG	192	36.2014	93	29.4154	28	10.9776	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f092	Man073_f092.JPEG	194	36.9479	92	31.6711	27	10.129	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f093	Man073_f093.JPEG	200	36.9899	66	23.6742	30	9.2997	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f094	Man073_f094.JPEG	201	37.2972	73	29.8557	30	12.0056	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f095	Man073_f095.JPEG	201	37.0337	70	29.7337	30	14.5774	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f096	Man073_f096.JPEG	211	23.2952	64	27.5135	30	12.9734	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f097	Man073_f097.JPEG	202	36.7314	79	28.0333	30	8.8041	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f098	Man073_f098.JPEG	203	32.4723	77	28.262	30	9.5377	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f099	Man073_f099.JPEG	201	37.5931	85	24.3042	28	23.8237	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f100	Man073_f100.JPEG	209	21.8356	54	18.4392	33	10.2684	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f101	Man073_f101.JPEG	205	36.3641	81	27.9207	27	31.5635	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f102	Man073_f102.JPEG	189	35.4054	95	30.0223	27	11.8885	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f103	Man073_f103.JPEG	116	36.0828	157	41.0418	20	8.4158	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f104	Man073_f104.JPEG	199	38.4413	75	32.3118	30	10.1498	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f105	Man073_f105.JPEG	201	38.7605	70	28.4596	31	16.1494	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f106	Man073_f106.JPEG	191	34.8702	96	29.3046	28	8.5049	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f107	Man073_f107.JPEG	196	36.662	98	32.0534	28	9.8275	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f108	Man073_f108.JPEG	207	32.3626	84	26.8302	28	27.7864	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f109	Man073_f109.JPEG	212	31.0987	60	33.1306	30	16.0969	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f110	Man073_f110.JPEG	196	36.9493	86	27.4248	29	8.4247	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f111	Man073_f111.JPEG	200	38.3674	70	28.4703	30	10.6348	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f112	Man073_f112.JPEG	194	36.744	90	32.3638	28	9.3903	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f113	Man073_f113.JPEG	213	29.6605	65	24.7665	29	28.0467	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f114	Man073_f114.JPEG	186	36.8343	70	29.7386	28	9.5933	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f115	Man073_f115.JPEG	199	36.5817	73	27.2187	30	10.1054	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f116	Man073_f116.JPEG	197	42.7675	88	28.2662	27	30.28	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f117	Man073_f117.JPEG	193	36.0034	94	38.2451	27	12.8895	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f118	Man073_f118.JPEG	204	34.7139	82	28.9028	29	14.6249	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f119	Man073_f119.JPEG	182	35.6934	98	33.7685	27	10.637	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f120	Man073_f120.JPEG	206	38.8319	62	26.419	30	8.8608	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f121	Man073_f121.JPEG	194	37.0606	84	30.315	29	9.6602	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f122	Man073_f122.JPEG	205	37.9561	78	28.1996	28	29.0306	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f123	Man073_f123.JPEG	205	39.098	78	27.2403	29	8.7739	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
Man073_f124	Man073_f124.JPEG	108	45.7037	114	44.0646	22	34.1711	Man073	Francais12587	Franﾌ､ais 12587	y	Gallica	http://gallica.bnf.fr/ark:/12148/btv1b60003422/f1.vertical	France	Paris	Biblioth述ue nationale de France (BnF)	fr. 12587	48.833584	2.375766	Pl35	France	parchment	165	300	205	61500		34	23	1300	1400	1300_1400	2	1	19	2	21	21	fr. 12587		N	Y	
